vehicle_id,frame_number,timestamp,vehicle_type,x_position,y_position,speed,direction
49,917,36.68,Person,402.5,87.17,4.7188,109.81
49,932,37.28,Person,402.83,80.17,2.4034,54.21
49,941,37.64,Person,396.5,81.0,2.9058,216.16
49,989,39.56,Person,387.33,94.5,1.9278,226.21
49,1001,40.04,Person,377.17,88.83,2.2875,65.81
49,1064,42.56,Person,376.5,83.67,2.3193,100.99
49,1121,44.84,Person,372.83,101.17,4.8075,265.85
49,1135,45.4,Person,367.0,125.33,4.6655,264.14
49,1178,47.12,Person,362.33,148.83,5.8857,118.96
49,1184,47.36,Person,362.0,137.67,2.8366,294.53
49,1238,49.52,Person,360.33,136.0,2.7208,79.97
49,1265,50.6,Person,361.0,132.17,0.9034,187.41
49,1289,51.56,Person,369.5,167.83,1.9497,290.48
49,1316,52.64,Person,382.67,217.67,1.8732,286.71
49,1330,53.2,Person,395.17,248.33,3.3162,268.17
49,1344,53.76,Person,391.67,264.0,4.7082,97.22
49,1362,54.48,Person,396.33,273.33,4.8853,269.06
49,1396,55.84,Person,404.67,292.33,5.4304,339.56
49,1401,56.04,Person,422.67,308.33,6.0617,339.59
49,1409,56.36,Person,430.5,311.25,8.3857,291.35
50,60,2.4,Car,207.5,431.25,27.0712,0.0
50,83,3.32,Car,198.17,429.17,24.7442,176.99
50,117,4.68,Car,168.67,423.83,40.2551,118.11
50,118,4.72,Car,191.0,419.67,30.2313,24.87
50,214,8.56,Car,189.33,422.83,32.3143,348.28
50,222,8.88,Car,185.83,421.5,31.241,183.2
50,294,11.76,Car,169.5,416.33,32.2921,105.39
50,297,11.88,Car,184.0,405.5,32.5778,8.43
50,306,12.24,Car,212.83,405.0,26.7983,354.88
50,670,26.8,Car,215.33,411.83,25.8809,254.8
50,760,30.4,Car,196.67,406.33,23.5845,173.72
50,880,35.2,Car,155.5,408.0,26.8685,159.96
50,883,35.32,Car,142.5,402.0,27.2907,220.24
50,923,36.92,Car,166.17,413.5,32.0829,1.44
50,1055,42.2,Car,206.5,402.17,31.3658,4.01
50,1057,42.28,Car,235.5,402.5,31.7648,81.87
50,1059,42.36,Car,219.5,407.0,36.9242,252.9
50,1115,44.6,Car,206.67,395.33,35.4934,164.15
50,1305,52.2,Car,187.33,384.5,46.0305,87.28
50,1377,55.08,Car,188.5,360.0,43.965,267.95
51,61,2.44,Person,376.0,285.75,2.4886,0.0
51,64,2.56,Person,371.67,267.67,2.294,103.54
51,118,4.72,Person,373.33,247.17,4.8845,94.9
51,133,5.32,Person,386.17,240.67,4.7602,338.41
51,155,6.2,Person,406.0,239.33,6.1026,323.37
51,164,6.56,Person,421.33,254.17,5.866,70.35
51,173,6.92,Person,434.33,242.0,6.3098,309.21
51,187,7.48,Person,442.5,236.17,4.7948,59.78
51,218,8.72,Person,441.83,209.5,4.5815,117.35
51,237,9.48,Person,414.17,207.0,3.7259,174.78
51,255,10.2,Person,382.0,206.5,5.8911,207.65
51,261,10.44,Person,363.83,213.17,5.964,119.92
51,266,10.64,Person,361.5,221.5,5.0891,310.24
51,333,13.32,Person,364.5,245.33,2.8845,263.02
51,372,14.88,Person,356.17,265.83,3.0101,239.83
51,377,15.08,Person,354.17,263.83,3.6679,108.24
51,399,15.96,Person,350.33,264.5,4.6882,14.43
51,414,16.56,Person,344.17,250.0,2.897,197.43
51,480,19.2,Person,341.0,245.33,2.3605,100.81
51,508,20.32,Person,347.17,244.67,1.8552,313.68
51,532,21.28,Person,350.17,280.67,2.9228,271.36
51,553,22.12,Person,340.83,273.83,4.7347,166.48
51,640,25.6,Person,321.33,267.33,4.6548,102.21
51,674,26.96,Person,301.0,246.0,3.9765,240.26
51,695,27.8,Person,272.83,250.33,3.8143,163.87
51,711,28.44,Person,245.0,235.0,3.6833,132.63
51,723,28.92,Person,229.5,208.67,3.0903,114.54
51,768,30.72,Person,225.5,207.0,1.3971,82.41
51,813,32.52,Person,232.83,206.0,1.5315,286.07
51,834,33.36,Person,240.5,227.83,2.3449,331.11
51,853,34.12,Person,233.5,247.83,2.6993,250.31
51,898,35.92,Person,224.0,248.5,2.9304,170.36
51,933,37.32,Person,221.5,252.0,3.0633,56.31
51,1009,40.36,Person,251.83,232.5,2.5983,330.68
51,1052,42.08,Person,274.0,227.83,2.3896,49.01
51,1067,42.68,Person,263.83,223.17,1.3051,184.98
51,1189,47.56,Person,227.17,251.33,1.7984,222.12
51,1239,49.56,Person,198.5,277.25,1.3719,243.23
52,61,2.44,Person,532.5,248.75,3.2185,0.0
52,68,2.72,Person,530.83,262.67,2.583,262.84
52,87,3.48,Person,523.5,272.67,3.6541,148.81
52,95,3.8,Person,524.17,266.83,1.9489,98.01
52,110,4.4,Person,519.83,244.5,1.9101,50.21
52,155,6.2,Person,530.67,219.17,3.1877,90.48
52,169,6.76,Person,530.5,178.67,4.5754,70.36
52,182,7.28,Person,535.0,171.17,5.3177,159.37
52,214,8.56,Person,542.17,191.33,3.6256,282.12
52,268,10.72,Person,547.17,231.17,3.0369,302.43
52,282,11.28,Person,559.67,232.5,3.7421,157.21
52,288,11.52,Person,559.67,242.0,3.9624,45.66
52,336,13.44,Person,571.83,237.83,2.9046,280.91
52,414,16.56,Person,572.33,239.33,3.7003,80.24
52,480,19.2,Person,569.33,226.33,5.3724,125.64
52,484,19.36,Person,567.67,225.5,5.746,272.4
52,509,20.36,Person,567.83,214.33,4.3617,51.67
52,539,21.56,Person,565.67,206.33,2.8045,107.86
52,556,22.24,Person,555.67,185.0,3.5254,217.26
52,567,22.68,Person,546.83,188.0,2.6328,112.78
52,582,23.28,Person,531.33,177.83,3.4161,181.21
52,677,27.08,Person,518.5,178.83,2.7002,164.67
52,687,27.48,Person,505.0,182.5,2.5719,265.03
52,729,29.16,Person,505.33,194.17,1.0233,256.94
52,759,30.36,Person,503.5,208.67,0.7918,283.32
52,791,31.64,Person,502.83,215.83,0.8554,247.01
52,806,32.24,Person,502.0,224.0,0.9998,180.0
52,828,33.12,Person,505.5,224.17,2.7265,316.38
52,831,33.24,Person,503.33,233.17,3.9477,246.34
52,842,33.68,Person,503.83,250.5,5.2256,249.6
52,856,34.24,Person,508.33,266.17,3.7334,307.0
52,880,35.2,Person,517.5,285.5,3.6833,345.38
52,938,37.52,Person,516.0,268.0,2.8345,162.35
52,965,38.6,Person,514.0,241.83,2.6833,95.18
52,994,39.76,Person,512.17,210.83,1.5056,60.9
52,1005,40.2,Person,518.33,200.17,1.8176,249.58
52,1014,40.56,Person,527.5,175.83,2.1156,68.15
52,1044,41.76,Person,534.83,149.5,2.4532,73.0
52,1129,45.16,Person,540.83,130.33,1.8697,233.41
52,1140,45.6,Person,533.33,133.67,1.7822,229.89
52,1156,46.24,Person,536.67,130.0,1.764,97.22
52,1177,47.08,Person,539.33,104.17,3.9193,62.7
52,1189,47.56,Person,542.17,98.5,6.5462,100.34
52,1198,47.92,Person,537.17,101.5,8.9522,257.08
52,1201,48.04,Person,535.33,131.17,7.0289,272.62
52,1220,48.8,Person,541.33,173.0,6.6843,283.07
52,1239,49.56,Person,556.83,203.17,5.9242,287.7
52,1247,49.88,Person,562.5,225.33,5.7339,52.79
52,1267,50.68,Person,554.0,213.17,4.4764,166.07
52,1279,51.16,Person,535.33,206.5,2.5744,151.57
52,1289,51.56,Person,523.33,202.83,2.7229,192.74
52,1313,52.52,Person,520.0,182.67,1.7429,95.25
52,1328,53.12,Person,516.67,168.0,2.0329,96.97
52,1374,54.96,Person,514.17,159.67,2.2402,261.15
52,1391,55.64,Person,512.5,181.33,3.2889,272.18
52,1399,55.96,Person,511.33,219.0,5.1523,265.82
52,1409,56.36,Person,510.0,237.25,6.3396,266.28
53,62,2.48,Person,440.25,315.25,3.0908,0.0
53,71,2.84,Person,444.83,314.0,2.4125,77.66
53,102,4.08,Person,438.5,293.17,3.6255,99.73
53,127,5.08,Person,452.67,289.67,3.3105,93.49
53,147,5.88,Person,469.83,260.17,3.4556,10.46
53,194,7.76,Person,497.5,244.33,2.543,70.66
53,197,7.88,Person,510.33,221.83,2.0603,13.62
53,204,8.16,Person,503.0,248.67,2.4705,265.79
53,252,10.08,Person,504.83,276.0,5.2691,254.1
53,264,10.56,Person,496.5,323.5,6.5243,303.02
53,278,11.12,Person,504.67,354.5,6.8741,263.48
53,294,11.76,Person,488.83,385.67,4.8583,253.26
53,314,12.56,Person,474.17,403.33,2.9013,191.41
53,337,13.48,Person,472.17,409.17,2.4207,307.0
53,374,14.96,Person,467.5,423.67,1.5836,335.86
53,408,16.32,Person,455.17,425.83,2.6347,194.18
53,426,17.04,Person,432.0,415.0,4.7231,123.69
53,435,17.4,Person,446.5,380.83,6.1018,52.81
53,461,18.44,Person,486.17,352.17,6.8981,28.66
53,477,19.08,Person,534.33,353.33,5.2246,339.87
53,500,20.0,Person,559.5,347.5,3.7957,338.01
53,547,21.88,Person,564.83,331.5,2.3788,102.82
53,568,22.72,Person,551.5,289.67,3.9025,118.16
53,574,22.96,Person,539.67,283.67,5.947,151.53
53,585,23.4,Person,515.83,274.83,7.7073,215.91
53,605,24.2,Person,497.0,270.33,8.163,137.82
53,608,24.32,Person,480.33,254.67,7.3061,73.43
53,612,24.48,Person,477.17,254.5,4.8576,248.61
53,641,25.64,Person,475.0,261.67,2.1302,219.44
53,651,26.04,Person,479.83,268.67,1.9588,329.51
53,688,27.52,Person,486.17,270.67,2.8665,345.4
53,694,27.76,Person,487.83,284.5,3.9148,221.1
53,710,28.4,Person,472.17,287.0,3.0995,231.1
53,765,30.6,Person,465.83,303.5,2.7974,157.33
53,789,31.56,Person,467.17,306.17,1.5563,307.76
53,822,32.88,Person,470.17,323.5,1.7411,285.55
53,852,34.08,Person,463.0,314.67,1.4496,173.35
53,895,35.8,Person,460.5,317.33,2.6865,85.41
53,912,36.48,Person,455.67,303.5,2.6434,304.75
53,974,38.96,Person,469.33,330.83,2.9607,223.38
53,996,39.84,Person,470.0,319.5,2.5058,315.57
53,1039,41.56,Person,477.0,309.33,3.5544,99.8
53,1067,42.68,Person,470.5,272.33,4.0624,110.55
53,1080,43.2,Person,481.5,264.0,3.9204,0.0
53,1107,44.28,Person,490.17,268.5,3.74,343.3
53,1116,44.64,Person,505.5,274.17,3.1184,238.53
53,1132,45.28,Person,506.33,258.5,4.5084,52.03
53,1147,45.88,Person,513.0,236.17,3.891,92.01
53,1166,46.64,Person,518.0,228.17,4.2739,298.6
53,1185,47.4,Person,541.33,253.17,3.1491,304.96
53,1225,49.0,Person,568.33,279.83,3.0812,327.4
53,1233,49.32,Person,583.17,297.0,2.6518,273.24
53,1251,50.04,Person,572.83,254.33,4.4035,118.54
53,1330,53.2,Person,561.0,225.5,4.0182,99.12
53,1395,55.8,Person,559.5,187.0,5.8136,289.65
53,1399,55.96,Person,563.25,197.5,4.359,46.12
54,67,2.68,Car,405.25,44.25,11.379,0.0
54,69,2.76,Car,394.83,53.0,26.3203,197.58
54,70,2.8,Car,357.33,76.5,37.6703,224.02
54,82,3.28,Car,325.67,90.5,39.2841,202.48
54,84,3.36,Car,309.67,80.17,32.2148,84.15
54,92,3.68,Car,319.5,55.0,28.2212,53.13
54,97,3.88,Car,341.83,45.83,37.9369,338.2
54,98,3.92,Car,355.33,49.0,40.1903,336.8
54,132,5.28,Car,359.17,58.83,49.1687,195.4
54,133,5.32,Car,351.17,67.5,38.9211,230.35
54,134,5.36,Car,333.83,67.33,35.1031,168.54
54,143,5.72,Car,347.83,59.17,37.1503,72.16
54,168,6.72,Car,375.17,51.67,45.3239,357.01
54,170,6.8,Car,406.0,66.83,42.1108,308.55
54,173,6.92,Car,426.0,75.83,32.6531,285.09
54,176,7.04,Car,416.67,70.83,26.2676,67.35
54,224,8.96,Car,422.67,54.67,37.0525,145.9
54,225,9.0,Car,402.17,46.33,43.0412,357.69
54,248,9.92,Car,408.67,53.33,44.2841,205.62
54,262,10.48,Car,389.83,49.67,37.2774,317.04
54,324,12.96,Car,383.5,52.83,30.2331,154.72
54,382,15.28,Car,371.67,60.67,38.3821,276.91
54,383,15.32,Car,383.67,80.5,36.8903,302.84
54,394,15.76,Car,398.67,112.67,47.0467,312.99
54,415,16.6,Car,401.83,121.33,39.3839,264.42
54,493,19.72,Car,399.17,124.17,39.6969,116.04
54,494,19.76,Car,384.83,131.67,39.798,260.02
54,618,24.72,Car,368.67,150.83,36.6084,240.07
54,620,24.8,Car,347.83,184.67,35.9853,200.93
54,686,27.44,Car,334.0,194.33,27.5408,256.18
54,724,28.96,Car,344.67,230.33,29.1249,292.06
54,934,37.36,Car,360.17,269.5,28.0702,295.79
54,950,38.0,Car,376.83,310.83,34.6673,281.43
54,1009,40.36,Car,392.33,332.0,30.9724,318.41
54,1239,49.56,Car,398.25,337.25,34.7451,336.8
55,72,2.88,Car,494.75,65.75,16.0741,0.0
55,95,3.8,Car,497.5,66.17,18.4817,250.2
55,104,4.16,Car,445.83,74.33,25.4686,150.51
55,336,13.44,Car,409.17,56.17,21.5142,173.42
55,393,15.72,Car,353.5,46.33,23.8911,88.11
55,395,15.8,Car,339.0,39.67,28.5475,179.42
55,479,19.16,Car,329.33,53.17,31.1951,246.94
55,530,21.2,Car,345.17,68.5,34.5923,322.88
55,538,21.52,Car,360.67,84.67,39.056,347.07
55,539,21.56,Car,340.5,127.83,46.2159,225.87
55,732,29.28,Car,312.5,150.67,43.3589,234.36
55,842,33.68,Car,301.83,137.17,37.512,74.77
55,1259,50.36,Car,320.17,84.67,28.1358,72.93
55,1336,53.44,Car,328.33,49.17,32.9089,4.36
55,1380,55.2,Car,328.0,44.67,33.2093,138.98
55,1412,56.48,Car,323.5,40.75,39.0243,96.01
56,73,2.92,Bus,260.0,219.25,10.9049,0.0
56,79,3.16,Bus,260.0,219.25,10.9049,165.24
57,73,2.92,Car,499.75,171.25,19.7542,0.0
57,86,3.44,Car,503.17,155.33,28.8678,143.76
57,143,5.72,Car,473.67,126.17,36.0238,94.07
57,298,11.92,Car,441.33,82.0,42.2641,148.85
57,300,12.0,Car,381.33,57.0,34.348,154.61
57,381,15.24,Car,347.17,49.67,36.9406,195.61
57,412,16.48,Car,331.33,66.83,24.3051,274.15
57,435,17.4,Car,358.17,72.0,26.6072,335.77
57,492,19.68,Car,376.67,75.5,27.4393,20.48
57,655,26.2,Car,397.67,70.83,27.6782,208.03
57,681,27.24,Car,400.17,73.33,24.6552,347.87
57,689,27.56,Car,404.0,66.5,22.347,53.53
57,691,27.64,Car,390.83,62.5,24.5962,161.67
57,722,28.88,Car,358.5,67.33,29.0236,203.42
57,724,28.96,Car,349.67,65.0,28.9328,171.02
57,732,29.28,Car,362.67,52.0,28.6569,39.21
57,757,30.28,Car,384.0,64.67,31.6513,298.98
57,1046,41.84,Car,383.33,91.0,36.9855,259.67
57,1222,48.88,Car,370.33,115.67,41.7854,150.41
57,1299,51.96,Car,358.33,133.5,40.6972,224.58
57,1329,53.16,Car,352.5,139.25,40.7722,264.77
58,73,2.92,Auto,499.75,171.25,19.7542,0.0
58,86,3.44,Auto,500.0,130.33,21.1112,119.87
58,349,13.96,Auto,482.5,91.33,28.6182,86.15
58,376,15.04,Auto,479.5,84.83,22.4421,239.97
58,494,19.76,Auto,469.0,103.0,21.7506,268.87
59,83,3.32,Auto,175.0,416.5,15.8262,0.0
59,352,14.08,Auto,175.0,416.5,15.8262,80.22
61,88,3.52,Auto,390.25,262.25,11.4103,0.0
61,256,10.24,Auto,415.33,208.0,14.7287,46.28
61,1127,45.08,Auto,450.0,171.75,22.0931,77.89
62,90,3.6,Car,372.0,205.0,10.4475,0.0
62,94,3.76,Car,365.0,218.83,15.8733,278.97
62,206,8.24,Car,384.67,259.5,22.6343,270.29
62,225,9.0,Car,389.33,291.33,25.1816,310.53
62,486,19.44,Car,392.67,310.67,24.6334,190.25
62,505,20.2,Car,365.83,283.0,31.4444,130.32
62,533,21.32,Car,355.0,269.17,31.3236,99.64
62,583,23.32,Car,362.0,268.5,38.1357,297.81
62,764,30.56,Car,381.67,216.67,32.7695,76.1
62,1049,41.96,Car,392.33,151.33,32.8002,86.09
62,1050,42.0,Car,405.17,83.0,30.0018,297.79
62,1058,42.32,Car,416.83,98.33,33.0273,322.73
62,1059,42.36,Car,414.5,84.0,31.5812,113.96
62,1189,47.56,Car,415.83,67.67,29.7679,109.43
62,1198,47.92,Car,407.75,44.75,27.8049,347.38
64,96,3.84,Car,360.25,187.5,27.5099,0.0
64,99,3.96,Car,379.5,184.83,26.0081,22.91
64,114,4.56,Car,409.17,184.0,41.5137,334.51
64,154,6.16,Car,426.0,208.0,30.7807,285.68
64,256,10.24,Car,414.67,215.83,34.5871,234.76
64,287,11.48,Car,401.83,203.67,29.5222,129.01
64,379,15.16,Car,384.5,186.83,31.401,88.23
64,384,15.36,Car,386.33,168.5,33.0465,261.53
64,386,15.44,Car,381.67,168.33,37.3185,91.89
64,393,15.72,Car,332.33,122.67,38.3867,156.1
64,593,23.72,Car,299.67,100.17,34.5947,139.19
64,603,24.12,Car,258.0,65.17,35.3876,339.75
64,620,24.8,Car,272.67,81.17,35.3203,182.04
64,623,24.92,Car,255.83,105.17,38.613,279.52
64,722,28.88,Car,238.83,149.83,40.0547,228.81
64,724,28.96,Car,232.17,171.17,49.1565,244.69
64,995,39.8,Car,237.5,168.0,47.9144,31.17
64,999,39.96,Car,261.5,152.83,43.4323,79.16
64,1043,41.72,Car,266.67,154.5,39.2154,310.06
64,1044,41.76,Car,271.67,170.33,40.665,276.53
64,1121,44.84,Car,275.5,171.5,37.3608,53.13
64,1143,45.72,Car,276.25,170.5,32.9839,78.0
65,97,3.88,Person,607.0,358.5,2.2003,0.0
65,112,4.48,Person,600.17,348.33,2.6327,92.66
65,126,5.04,Person,574.33,337.5,5.0891,176.25
65,141,5.64,Person,565.67,317.17,4.1535,152.53
65,206,8.24,Person,571.17,301.83,4.2099,42.13
65,237,9.48,Person,583.0,301.17,2.3403,261.03
65,276,11.04,Person,578.5,317.83,3.3637,235.64
65,283,11.32,Person,572.17,345.33,3.771,347.41
65,296,11.84,Person,567.17,335.5,5.0513,228.11
65,320,12.8,Person,545.67,328.17,6.7119,136.53
65,334,13.36,Person,519.67,297.83,5.6348,148.58
65,349,13.96,Person,502.83,273.33,4.4306,99.56
65,380,15.2,Person,500.33,258.5,3.1577,110.71
65,396,15.84,Person,503.17,245.33,5.1732,327.55
65,403,16.12,Person,507.33,241.67,4.7618,73.1
65,425,17.0,Person,502.83,234.5,4.98,182.45
65,431,17.24,Person,497.33,242.5,3.9877,236.78
65,448,17.92,Person,486.67,252.83,5.2275,265.99
65,457,18.28,Person,491.0,250.17,4.5784,131.8
65,471,18.84,Person,486.67,238.0,3.9196,60.49
65,483,19.32,Person,502.83,218.17,3.9707,81.07
65,498,19.92,Person,512.5,199.5,2.9832,38.66
65,524,20.96,Person,528.17,181.33,3.2415,74.52
65,529,21.16,Person,525.83,170.33,3.9791,118.82
65,533,21.32,Person,513.5,172.0,4.7794,195.12
65,545,21.8,Person,504.0,171.5,6.4301,200.56
65,549,21.96,Person,499.67,172.83,5.3495,51.98
65,564,22.56,Person,497.5,175.83,4.6486,239.85
65,588,23.52,Person,490.0,195.17,2.0513,241.73
65,670,26.8,Person,494.17,214.33,2.3805,289.3
65,683,27.32,Person,506.67,220.67,1.9964,6.29
65,731,29.24,Person,520.17,203.5,2.3101,79.42
65,771,30.84,Person,523.0,173.17,2.0259,90.78
65,781,31.24,Person,520.67,146.0,3.456,91.83
65,785,31.4,Person,519.17,145.0,3.6077,237.22
65,814,32.56,Person,519.33,139.83,4.9672,284.02
65,826,33.04,Person,521.17,130.5,3.6405,83.82
65,862,34.48,Person,523.0,105.17,3.2322,95.09
65,877,35.08,Person,526.33,101.67,1.5901,344.88
65,892,35.68,Person,527.83,109.83,1.536,287.57
65,923,36.92,Person,533.67,122.5,2.3125,265.68
65,932,37.28,Person,545.17,132.17,2.3206,338.99
65,982,39.28,Person,557.0,132.83,4.1991,353.86
65,986,39.44,Person,559.17,142.17,5.3889,189.64
65,995,39.8,Person,553.0,133.83,6.4939,217.19
65,1007,40.28,Person,543.5,128.67,6.3178,95.65
65,1012,40.48,Person,535.67,119.5,6.641,195.09
65,1017,40.68,Person,508.83,136.67,6.6405,225.57
65,1032,41.28,Person,494.33,160.83,6.5198,225.65
65,1040,41.6,Person,489.83,196.5,4.7608,303.91
65,1054,42.16,Person,502.17,191.5,5.779,328.36
65,1063,42.52,Person,515.5,184.17,5.0156,83.7
65,1109,44.36,Person,522.5,175.67,6.8517,303.22
65,1117,44.68,Person,520.17,184.17,4.6789,246.09
65,1146,45.84,Person,512.5,192.0,4.4377,130.6
65,1153,46.12,Person,503.67,173.33,2.4661,48.65
65,1177,47.08,Person,524.33,179.83,4.6354,18.12
65,1190,47.6,Person,538.17,184.83,4.0642,320.84
65,1217,48.68,Person,550.0,200.33,6.0874,195.51
65,1219,48.76,Person,539.33,190.0,4.8357,131.13
65,1231,49.24,Person,534.67,170.67,5.9051,98.37
65,1241,49.64,Person,534.83,149.5,3.5926,73.68
65,1259,50.36,Person,543.5,138.33,2.4745,24.86
65,1273,50.92,Person,559.33,150.33,2.0822,331.88
65,1304,52.16,Person,569.0,155.5,2.5365,299.48
66,103,4.12,Auto,268.0,194.5,19.9281,0.0
66,351,14.04,Auto,268.0,194.5,19.9281,127.45
67,112,4.48,Bus,480.25,87.25,11.824,0.0
67,1296,51.84,Bus,492.0,93.67,16.3095,308.84
67,1299,51.96,Bus,495.17,119.33,21.791,279.72
67,1309,52.36,Bus,495.75,122.75,20.8625,219.45
68,113,4.52,Bus,478.0,110.0,15.8233,0.0
68,1294,51.76,Bus,478.0,110.0,15.8233,72.5
69,131,5.24,Person,292.0,56.0,3.2247,0.0
69,144,5.76,Person,288.5,62.5,4.4244,12.53
69,156,6.24,Person,286.5,73.33,6.2285,222.47
69,177,7.08,Person,269.33,106.83,6.9583,248.77
69,186,7.44,Person,261.83,122.33,5.3105,274.69
69,208,8.32,Person,264.0,142.67,4.764,137.02
69,226,9.04,Person,260.83,140.83,2.2678,275.55
69,309,12.36,Person,270.83,148.33,4.2783,71.13
69,316,12.64,Person,284.0,132.83,5.2045,13.88
69,325,13.0,Person,304.67,123.5,5.4062,53.27
69,338,13.52,Person,313.17,104.33,4.5437,54.82
69,346,13.84,Person,314.5,112.17,4.3053,188.47
69,361,14.44,Person,315.83,117.33,4.7989,272.51
69,370,14.8,Person,325.83,178.33,4.9947,291.43
69,389,15.56,Person,334.0,201.0,3.4835,278.46
69,409,16.36,Person,335.67,224.5,4.4381,100.98
69,412,16.48,Person,341.0,188.33,2.944,69.8
69,470,18.8,Person,349.0,182.5,3.6968,35.54
69,483,19.32,Person,350.0,142.83,4.2384,119.35
69,498,19.92,Person,348.67,155.83,4.1173,106.75
69,521,20.84,Person,355.0,154.0,4.6615,287.63
69,530,21.2,Person,367.33,201.5,3.5753,354.72
69,545,21.8,Person,379.5,198.83,5.5882,277.2
69,551,22.04,Person,391.0,192.0,5.3027,51.58
69,565,22.6,Person,404.83,172.0,6.7155,60.01
69,570,22.8,Person,411.33,166.67,4.6684,260.87
69,598,23.92,Person,415.67,170.67,3.4803,302.54
69,626,25.04,Person,415.0,165.67,1.0027,77.0
69,671,26.84,Person,413.33,144.67,2.0045,111.37
69,685,27.4,Person,407.17,130.5,2.111,91.22
69,714,28.56,Person,397.67,114.5,1.8587,185.81
69,821,32.84,Person,380.17,113.33,2.4473,144.66
69,829,33.16,Person,366.67,104.0,2.9759,205.95
69,837,33.48,Person,349.0,81.67,4.9977,101.96
69,931,37.24,Person,338.5,70.17,3.3779,129.11
69,1018,40.72,Person,326.0,61.33,2.9625,270.0
69,1177,47.08,Person,317.0,67.33,2.8949,128.51
69,1188,47.52,Person,315.17,75.67,3.5806,172.18
69,1220,48.8,Person,314.17,90.67,4.5753,290.0
69,1229,49.16,Person,318.0,106.33,4.0277,270.0
69,1240,49.6,Person,320.67,108.67,3.243,109.25
69,1297,51.88,Person,324.83,104.0,2.1999,330.83
69,1313,52.52,Person,335.67,105.5,1.2941,11.69
69,1321,52.84,Person,340.5,108.33,1.2732,3.89
69,1373,54.92,Person,333.0,99.17,3.2959,172.42
69,1383,55.32,Person,327.0,108.67,3.4689,151.5
69,1416,56.64,Person,320.25,105.0,4.9452,281.2
70,138,5.52,Car,278.75,435.5,10.7547,0.0
70,850,34.0,Car,300.17,381.33,20.2798,65.72
70,978,39.12,Car,310.67,347.83,33.0326,72.61
70,996,39.84,Car,334.67,345.67,37.6136,263.46
70,1052,42.08,Car,330.5,382.0,36.7554,307.49
72,154,6.16,Person,444.25,54.25,2.0952,0.0
72,164,6.56,Person,439.17,61.5,1.9725,256.09
72,182,7.28,Person,430.0,70.5,2.2991,195.42
72,207,8.28,Person,425.33,65.0,1.9371,108.45
72,220,8.8,Person,423.17,67.5,3.1462,12.67
72,231,9.24,Person,434.67,59.5,3.3491,293.7
72,244,9.76,Person,438.0,57.17,2.9913,59.52
72,253,10.12,Person,440.83,48.17,2.1475,197.31
72,263,10.52,Person,437.33,60.67,2.4068,259.83
72,283,11.32,Person,441.5,72.5,2.4099,303.27
72,294,11.76,Person,454.67,75.17,2.4516,27.35
72,307,12.28,Person,461.33,65.83,3.0062,56.68
72,313,12.52,Person,473.5,71.83,2.7431,292.26
72,343,13.72,Person,494.67,92.17,3.3089,312.21
72,359,14.36,Person,522.17,119.0,2.4316,325.44
72,375,15.0,Person,532.0,148.0,3.889,264.92
72,385,15.4,Person,518.17,161.17,4.3874,226.51
72,394,15.76,Person,507.33,174.33,4.8136,141.84
72,407,16.28,Person,502.0,176.0,4.2325,310.82
72,414,16.56,Person,508.83,168.33,3.6918,105.15
72,432,17.28,Person,507.33,164.5,4.6019,79.77
72,439,17.56,Person,508.33,150.5,6.4437,241.22
72,442,17.68,Person,511.0,154.83,5.5156,58.53
72,459,18.36,Person,523.17,128.83,4.7782,45.82
72,479,19.16,Person,536.33,101.67,3.8212,73.96
72,500,20.0,Person,548.0,81.17,6.4503,34.85
72,508,20.32,Person,549.67,72.33,6.0695,299.64
72,538,21.52,Person,548.33,76.67,5.3451,114.5
72,546,21.84,Person,544.83,59.5,4.432,200.53
72,555,22.2,Person,541.67,55.67,4.2148,89.56
72,566,22.64,Person,537.67,47.33,5.7263,214.24
72,568,22.72,Person,531.67,55.5,4.9881,233.32
72,573,22.92,Person,529.83,56.67,5.7154,275.14
72,581,23.24,Person,526.83,61.67,3.0896,97.9
72,822,32.88,Person,522.5,68.5,2.2909,240.95
72,837,33.48,Person,512.83,88.67,2.4646,249.64
72,848,33.92,Person,506.0,92.33,2.7171,212.09
72,879,35.16,Person,504.17,99.67,2.3954,86.62
72,920,36.8,Person,504.33,94.17,3.213,285.93
72,924,36.96,Person,510.33,102.67,4.022,78.13
72,931,37.24,Person,510.5,95.5,4.7903,351.25
72,940,37.6,Person,508.5,90.67,3.5829,124.49
72,948,37.92,Person,502.67,79.17,4.1404,129.35
72,951,38.04,Person,498.83,78.0,3.95,67.46
72,959,38.36,Person,500.17,72.67,4.1343,262.95
72,969,38.76,Person,499.83,68.67,2.5463,83.19
72,979,39.16,Person,498.33,52.5,2.4179,107.7
72,994,39.76,Person,496.0,48.17,1.6588,109.6
72,1016,40.64,Person,495.83,42.67,1.7403,288.0
72,1029,41.16,Person,496.5,45.67,1.2308,74.28
72,1036,41.44,Person,491.33,45.17,1.5651,205.57
72,1053,42.12,Person,480.67,53.17,2.0776,210.31
72,1065,42.6,Person,462.17,56.33,1.9677,201.51
72,1115,44.6,Person,444.17,64.33,3.5385,177.07
72,1121,44.84,Person,435.67,60.0,3.176,234.18
72,1146,45.84,Person,442.17,60.33,3.2446,38.31
72,1177,47.08,Person,449.5,51.67,1.1665,5.92
