time,vehicle_id,pedestrian_id,distance,vehicle_speed,ttc
64.0,auto_flow_1.10,ped_0,17.97,10.75,1.67
65.0,bike_flow_1.12,ped_0,19.71,11.37,1.73
65.0,car_flow_2.11,ped_0,17.3,11.03,1.57
66.0,car_flow_2.11,ped_0,15.61,9.47,1.65
67.0,car_flow_1.13,ped_0,16.91,12.37,1.37
67.0,car_flow_2.11,ped_0,19.68,10.23,1.92
68.0,bike_flow_1.13,ped_0,18.79,11.79,1.59
68.0,bike_flow_2.1,ped_0,4.72,2.02,2.34
69.0,bike_flow_1.13,ped_0,14.21,13.07,1.09
69.0,bike_flow_2.0,ped_0,11.01,3.9,2.83
70.0,bike_flow_1.13,ped_0,19.7,12.75,1.55
70.0,bike_flow_2.0,ped_0,12.96,6.58,1.97
70.0,car_flow_1.14,ped_0,14.77,12.31,1.2
71.0,auto_flow_1.11,ped_0,11.84,10.78,1.1
71.0,bike_flow_2.0,ped_0,18.3,7.64,2.4
71.0,car_flow_1.14,ped_0,11.94,11.47,1.04
72.0,auto_flow_1.11,ped_0,6.85,9.85,0.7
72.0,bike_flow_1.14,ped_0,14.02,11.33,1.24
72.0,car_flow_1.14,ped_0,18.69,11.86,1.58
73.0,auto_flow_1.11,ped_0,13.21,10.54,1.25
73.0,bike_flow_1.14,ped_0,8.88,12.62,0.7
73.0,car_flow_1.14,ped_4,8.62,12.04,0.72
73.0,car_flow_1.15,ped_0,19.42,11.6,1.67
73.0,car_flow_2.12,ped_4,12.89,13.21,0.98
74.0,bike_flow_1.14,ped_0,15.9,11.29,1.41
74.0,bike_flow_1.14,ped_4,19.09,11.29,1.69
74.0,car_flow_1.15,ped_0,8.94,12.22,0.73
74.0,car_flow_2.12,ped_0,9.13,13.08,0.7
75.0,bike_flow_1.14,ped_4,7.42,12.63,0.59
75.0,car_flow_1.15,ped_0,9.83,11.26,0.87
75.0,car_flow_2.12,ped_0,5.79,13.71,0.42
76.0,auto_flow_1.12,ped_4,3.2,10.69,0.3
76.0,car_flow_1.15,ped_4,11.64,12.48,0.93
76.0,car_flow_2.12,ped_0,17.23,13.13,1.31
77.0,auto_flow_1.12,ped_4,8.59,9.84,0.87
77.0,bike_flow_1.15,ped_0,17.53,9.37,1.87
77.0,car_flow_1.15,ped_4,7.31,11.48,0.64
78.0,auto_flow_1.12,ped_0,12.85,10.95,1.17
78.0,auto_flow_1.12,ped_4,17.44,10.95,1.59
78.0,bike_flow_1.15,ped_0,8.0,10.0,0.8
78.0,car_flow_2.13,ped_4,7.94,13.64,0.58
79.0,auto_flow_1.12,ped_0,4.63,10.61,0.44
79.0,bike_flow_1.15,ped_0,8.91,9.49,0.94
79.0,car_flow_1.16,ped_0,12.42,9.53,1.3
79.0,car_flow_2.13,ped_4,5.36,13.18,0.41
80.0,auto_flow_1.12,ped_0,6.15,9.92,0.62
80.0,bike_flow_1.15,ped_0,18.23,9.55,1.91
80.0,bike_flow_1.15,ped_4,13.76,9.55,1.44
80.0,car_flow_1.16,ped_0,6.42,9.76,0.66
80.0,car_flow_2.13,ped_0,14.9,11.97,1.25
80.0,car_flow_2.13,ped_4,15.04,11.97,1.26
81.0,auto_flow_1.12,ped_0,13.97,9.75,1.43
81.0,bike_flow_1.15,ped_4,6.49,11.62,0.56
81.0,bike_flow_1.16,ped_0,11.69,11.75,0.99
81.0,car_flow_1.16,ped_0,13.0,9.49,1.37
81.0,car_flow_1.16,ped_4,18.82,9.49,1.98
81.0,car_flow_2.13,ped_0,6.17,10.67,0.58
82.0,bike_flow_1.15,ped_4,14.6,10.29,1.42
82.0,bike_flow_1.16,ped_0,6.77,10.54,0.64
82.0,car_flow_1.16,ped_4,8.11,10.96,0.74
82.0,car_flow_2.13,ped_0,4.57,10.0,0.46
83.0,auto_flow_1.13,ped_4,13.51,10.41,1.3
83.0,bike_flow_1.16,ped_0,15.76,10.92,1.44
83.0,bike_flow_1.16,ped_4,15.33,10.92,1.4
83.0,car_flow_1.16,ped_4,9.32,10.11,0.92
83.0,car_flow_1.17,ped_0,14.51,13.64,1.06
83.0,car_flow_2.13,ped_0,12.61,10.2,1.24
84.0,auto_flow_1.13,ped_4,5.3,10.37,0.51
84.0,bike_flow_1.16,ped_4,6.59,10.9,0.6
84.0,car_flow_1.16,ped_4,19.92,10.61,1.88
84.0,car_flow_1.17,ped_0,6.54,12.92,0.51
85.0,auto_flow_1.13,ped_4,5.21,10.08,0.52
85.0,bike_flow_1.16,ped_4,12.34,10.37,1.19
85.0,bike_flow_1.17,ped_0,11.15,12.5,0.89
85.0,car_flow_1.17,ped_0,17.4,13.38,1.3
85.0,car_flow_1.17,ped_4,13.47,13.38,1.01
85.0,car_flow_2.14,ped_4,13.83,11.24,1.23
86.0,auto_flow_1.13,ped_0,15.59,10.11,1.54
86.0,auto_flow_1.13,ped_4,13.14,10.11,1.3
86.0,bike_flow_1.17,ped_0,8.01,12.51,0.64
86.0,car_flow_1.17,ped_4,6.57,11.86,0.55
86.0,car_flow_2.14,ped_4,5.59,10.36,0.54
87.0,auto_flow_1.13,ped_0,6.97,10.59,0.66
87.0,bike_flow_1.17,ped_0,18.8,11.33,1.66
87.0,bike_flow_1.17,ped_4,12.24,11.33,1.08
87.0,car_flow_1.17,ped_4,15.79,11.67,1.35
87.0,car_flow_1.18,ped_0,8.24,13.84,0.6
87.0,car_flow_2.14,ped_4,5.44,10.41,0.52
88.0,auto_flow_1.13,ped_0,4.4,10.54,0.42
88.0,auto_flow_1.14,ped_4,18.85,10.6,1.78
88.0,bike_flow_1.17,ped_4,7.93,11.86,0.67
88.0,car_flow_1.18,ped_0,10.76,12.5,0.86
88.0,car_flow_2.14,ped_0,14.65,10.75,1.36
88.0,car_flow_2.14,ped_4,14.65,10.75,1.36
89.0,auto_flow_1.14,ped_4,9.93,10.38,0.96
89.0,bike_flow_1.17,ped_4,17.46,12.26,1.42
89.0,car_flow_1.18,ped_4,10.99,12.49,0.88
89.0,car_flow_2.14,ped_0,5.66,10.91,0.52
90.0,auto_flow_1.14,ped_4,7.49,10.65,0.7
90.0,bike_flow_1.18,ped_0,7.12,11.69,0.61
90.0,car_flow_1.18,ped_4,11.56,12.64,0.91
90.0,car_flow_2.14,ped_0,4.42,9.15,0.48
90.0,car_flow_2.15,ped_4,16.62,10.24,1.62
91.0,auto_flow_1.14,ped_4,15.22,9.8,1.55
91.0,bike_flow_1.18,ped_0,19.79,14.3,1.38
91.0,bike_flow_1.18,ped_4,18.07,14.3,1.26
91.0,car_flow_2.15,ped_4,9.63,10.93,0.88
92.0,auto_flow_1.14,ped_0,11.73,9.84,1.19
92.0,auto_flow_1.14,ped_3,12.32,9.84,1.25
92.0,auto_flow_1.14,ped_5,13.12,9.84,1.33
92.0,bike_flow_1.18,ped_4,13.43,14.28,0.94
92.0,car_flow_1.19,ped_0,13.0,13.59,0.96
92.0,car_flow_1.19,ped_3,11.03,13.59,0.81
92.0,car_flow_1.19,ped_5,11.91,13.59,0.88
92.0,car_flow_2.15,ped_4,11.86,10.19,1.16
93.0,auto_flow_1.14,ped_3,6.54,10.73,0.61
93.0,auto_flow_1.14,ped_5,6.42,10.73,0.6
93.0,auto_flow_1.15,ped_4,17.36,9.69,1.79
93.0,car_flow_1.19,ped_4,17.83,12.95,1.38
93.0,car_flow_2.15,ped_3,17.01,9.92,1.71
93.0,car_flow_2.15,ped_4,19.94,9.92,2.01
93.0,car_flow_2.15,ped_5,17.76,9.92,1.79
94.0,auto_flow_1.15,ped_4,13.73,10.7,1.28
94.0,car_flow_1.19,ped_4,17.2,13.07,1.32
94.0,car_flow_2.15,ped_3,7.42,10.89,0.68
94.0,car_flow_2.15,ped_5,7.88,10.89,0.72
95.0,auto_flow_1.15,ped_4,17.43,10.02,1.74
95.0,bike_flow_1.19,ped_3,5.71,13.27,0.43
95.0,bike_flow_1.19,ped_5,6.51,13.27,0.49
95.0,car_flow_2.16,ped_4,17.94,10.72,1.67
96.0,auto_flow_1.15,ped_3,12.4,9.57,1.3
96.0,auto_flow_1.15,ped_5,13.24,9.57,1.38
96.0,bike_flow_1.19,ped_3,18.73,14.81,1.26
96.0,bike_flow_1.19,ped_5,19.69,14.81,1.33
96.0,car_flow_1.20,ped_3,5.48,13.78,0.4
96.0,car_flow_1.20,ped_5,4.72,13.78,0.34
96.0,car_flow_2.16,ped_4,17.1,10.2,1.68
97.0,auto_flow_1.15,ped_3,6.43,10.21,0.63
97.0,auto_flow_1.15,ped_5,6.41,10.21,0.63
97.0,car_flow_1.20,ped_3,8.91,13.75,0.65
97.0,car_flow_1.20,ped_5,9.78,13.75,0.71
97.0,car_flow_2.16,ped_1,19.38,10.07,1.92
97.0,car_flow_2.16,ped_3,17.48,10.07,1.74
97.0,car_flow_2.16,ped_5,18.35,10.07,1.82
98.0,bike_flow_1.20,ped_3,7.05,13.54,0.52
98.0,bike_flow_1.20,ped_5,6.23,13.54,0.46
98.0,car_flow_2.16,ped_3,8.07,10.33,0.78
98.0,car_flow_2.16,ped_5,8.68,10.33,0.84
99.0,auto_flow_1.16,ped_1,17.4,10.64,1.64
99.0,auto_flow_1.16,ped_3,16.9,10.64,1.59
99.0,auto_flow_1.16,ped_5,17.58,10.64,1.65
99.0,bike_flow_1.20,ped_3,7.16,13.68,0.52
99.0,bike_flow_1.20,ped_5,7.82,13.68,0.57
99.0,car_flow_2.16,ped_3,8.56,9.61,0.89
99.0,car_flow_2.16,ped_5,8.09,9.61,0.84
100.0,auto_flow_1.16,ped_1,19.31,10.11,1.91
100.0,auto_flow_1.16,ped_3,7.8,10.11,0.77
100.0,auto_flow_1.16,ped_5,8.29,10.11,0.82
100.0,bike_flow_1.20,ped_3,19.55,13.95,1.4
100.0,car_flow_2.17,ped_1,17.81,10.34,1.72
101.0,auto_flow_1.16,ped_3,8.91,9.56,0.93
101.0,auto_flow_1.16,ped_5,8.38,9.56,0.88
101.0,car_flow_1.21,ped_3,3.34,13.17,0.25
101.0,car_flow_1.21,ped_5,3.2,13.17,0.24
101.0,car_flow_2.17,ped_1,15.62,9.73,1.61
101.0,car_flow_2.17,ped_3,12.57,9.73,1.29
101.0,car_flow_2.17,ped_5,13.27,9.73,1.36
102.0,car_flow_1.21,ped_1,17.65,12.54,1.41
102.0,car_flow_1.21,ped_3,11.08,12.54,0.88
102.0,car_flow_1.21,ped_5,11.83,12.54,0.94
102.0,car_flow_2.17,ped_1,19.09,9.85,1.94
102.0,car_flow_2.17,ped_3,6.4,9.85,0.65
102.0,car_flow_2.17,ped_5,6.45,9.85,0.65
103.0,auto_flow_1.17,ped_1,16.96,9.79,1.73
103.0,bike_flow_1.21,ped_3,3.96,11.8,0.34
103.0,bike_flow_1.21,ped_5,3.51,11.8,0.3
103.0,car_flow_1.21,ped_1,19.9,12.89,1.54
103.0,car_flow_2.17,ped_3,12.89,10.11,1.28
103.0,car_flow_2.17,ped_5,12.12,10.11,1.2
104.0,auto_flow_1.17,ped_1,12.44,10.01,1.24
104.0,auto_flow_1.17,ped_3,12.45,10.01,1.24
104.0,auto_flow_1.17,ped_5,13.2,10.01,1.32
104.0,bike_flow_1.21,ped_1,15.71,12.39,1.27
104.0,bike_flow_1.21,ped_3,9.45,12.39,0.76
104.0,bike_flow_1.21,ped_5,10.27,12.39,0.83
105.0,auto_flow_1.17,ped_1,15.02,9.94,1.51
105.0,auto_flow_1.17,ped_3,6.42,9.94,0.65
105.0,auto_flow_1.17,ped_5,6.41,9.94,0.64
105.0,bike_flow_1.21,ped_1,18.59,12.79,1.45
105.0,car_flow_1.22,ped_3,12.82,10.07,1.27
105.0,car_flow_1.22,ped_5,12.02,10.07,1.19
105.0,car_flow_2.18,ped_1,13.35,10.41,1.28
105.0,car_flow_2.18,ped_3,17.12,10.41,1.65
105.0,car_flow_2.18,ped_5,17.89,10.41,1.72
106.0,auto_flow_1.17,ped_3,12.85,9.67,1.33
106.0,auto_flow_1.17,ped_5,12.14,9.67,1.26
106.0,car_flow_1.22,ped_1,17.86,10.14,1.76
106.0,car_flow_1.22,ped_3,4.6,10.14,0.45
106.0,car_flow_1.22,ped_5,4.05,10.14,0.4
106.0,car_flow_2.18,ped_1,10.9,9.56,1.14
106.0,car_flow_2.18,ped_3,8.3,9.56,0.87
106.0,car_flow_2.18,ped_5,8.85,9.56,0.93
107.0,bike_flow_1.22,ped_3,17.61,8.9,1.98
107.0,bike_flow_1.22,ped_5,16.8,8.9,1.89
107.0,car_flow_1.22,ped_1,12.77,10.0,1.28
107.0,car_flow_1.22,ped_3,6.39,10.0,0.64
107.0,car_flow_1.22,ped_5,7.12,10.0,0.71
107.0,car_flow_2.18,ped_1,15.64,9.57,1.63
107.0,car_flow_2.18,ped_3,8.41,9.57,0.88
107.0,car_flow_2.18,ped_5,7.9,9.57,0.82
108.0,bike_flow_1.22,ped_1,18.23,10.37,1.76
108.0,bike_flow_1.22,ped_3,8.56,10.37,0.83
108.0,bike_flow_1.22,ped_5,7.68,10.37,0.74
108.0,car_flow_1.22,ped_1,14.32,9.6,1.49
108.0,car_flow_1.22,ped_3,14.5,9.6,1.51
108.0,car_flow_1.22,ped_5,15.44,9.6,1.61
108.0,car_flow_2.18,ped_3,16.79,9.07,1.85
108.0,car_flow_2.18,ped_5,15.9,9.07,1.75
109.0,bike_flow_1.22,ped_1,11.35,10.83,1.05
109.0,bike_flow_1.22,ped_3,3.71,10.83,0.34
109.0,bike_flow_1.22,ped_5,4.21,10.83,0.39
109.0,car_flow_1.23,ped_3,17.52,10.89,1.61
109.0,car_flow_1.23,ped_5,16.68,10.89,1.53
110.0,auto_flow_1.18,ped_1,11.61,9.79,1.19
110.0,auto_flow_1.18,ped_3,14.85,9.79,1.52
110.0,auto_flow_1.18,ped_5,15.52,9.79,1.59
110.0,bike_flow_1.22,ped_1,11.58,8.9,1.3
110.0,bike_flow_1.22,ped_3,10.32,8.9,1.16
110.0,bike_flow_1.22,ped_5,11.02,8.9,1.24
110.0,car_flow_1.23,ped_1,14.71,11.44,1.29
110.0,car_flow_1.23,ped_3,7.48,11.44,0.65
110.0,car_flow_1.23,ped_5,6.82,11.44,0.6
111.0,auto_flow_1.18,ped_1,5.8,9.6,0.6
111.0,auto_flow_1.18,ped_3,6.91,9.6,0.72
111.0,auto_flow_1.18,ped_5,7.3,9.6,0.76
111.0,bike_flow_1.22,ped_1,18.08,9.88,1.83
111.0,bike_flow_1.22,ped_3,18.77,9.88,1.9
111.0,bike_flow_1.22,ped_5,19.66,9.88,1.99
111.0,bike_flow_1.23,ped_5,19.78,11.47,1.72
111.0,car_flow_1.23,ped_1,9.09,9.49,0.96
111.0,car_flow_1.23,ped_3,3.55,9.49,0.37
111.0,car_flow_1.23,ped_5,4.02,9.49,0.42
111.0,car_flow_2.19,ped_1,18.69,10.16,1.84
112.0,auto_flow_1.18,ped_1,11.71,10.07,1.16
112.0,auto_flow_1.18,ped_3,10.56,10.07,1.05
112.0,auto_flow_1.18,ped_5,9.95,10.07,0.99
112.0,bike_flow_1.23,ped_1,15.55,10.32,1.51
112.0,bike_flow_1.23,ped_3,11.65,10.32,1.13
112.0,bike_flow_1.23,ped_5,10.92,10.32,1.06
112.0,car_flow_1.23,ped_1,11.2,9.38,1.19
112.0,car_flow_1.23,ped_3,10.12,9.38,1.08
112.0,car_flow_1.23,ped_5,10.84,9.38,1.16
112.0,car_flow_2.19,ped_1,8.74,10.17,0.86
112.0,car_flow_2.19,ped_3,11.02,10.17,1.08
112.0,car_flow_2.19,ped_5,11.66,10.17,1.15
113.0,auto_flow_1.18,ped_5,19.72,9.82,2.01
113.0,bike_flow_1.23,ped_1,7.81,10.68,0.73
113.0,bike_flow_1.23,ped_3,3.29,10.68,0.31
113.0,bike_flow_1.23,ped_5,2.98,10.68,0.28
113.0,car_flow_1.23,ped_1,19.46,9.88,1.97
113.0,car_flow_1.23,ped_3,18.76,9.88,1.9
113.0,car_flow_1.23,ped_5,19.5,9.88,1.97
113.0,car_flow_1.24,ped_5,19.39,10.56,1.84
113.0,car_flow_2.19,ped_1,5.02,10.23,0.49
113.0,car_flow_2.19,ped_3,6.38,10.23,0.62
113.0,car_flow_2.19,ped_5,6.18,10.23,0.6
114.0,auto_flow_1.19,ped_3,19.63,10.84,1.81
114.0,bike_flow_1.23,ped_1,11.04,10.25,1.08
114.0,bike_flow_1.23,ped_3,8.01,10.25,0.78
114.0,bike_flow_1.23,ped_5,8.68,10.25,0.85
114.0,car_flow_1.24,ped_1,11.26,10.86,1.04
114.0,car_flow_1.24,ped_3,10.62,10.86,0.98
114.0,car_flow_1.24,ped_5,9.89,10.86,0.91
114.0,car_flow_2.19,ped_1,12.12,9.62,1.26
114.0,car_flow_2.19,ped_3,14.2,9.62,1.48
114.0,car_flow_2.19,ped_5,13.51,9.62,1.4
115.0,auto_flow_1.19,ped_1,11.36,9.6,1.18
115.0,auto_flow_1.19,ped_3,10.08,9.6,1.05
115.0,auto_flow_1.19,ped_5,10.75,9.6,1.12
115.0,bike_flow_1.23,ped_1,18.45,8.03,2.3
115.0,bike_flow_1.23,ped_3,14.66,8.03,1.83
115.0,bike_flow_1.23,ped_5,15.53,8.03,1.93
115.0,bike_flow_1.24,ped_1,19.62,12.16,1.61
115.0,car_flow_1.24,ped_1,6.58,10.71,0.61
115.0,car_flow_1.24,ped_3,3.11,10.71,0.29
115.0,car_flow_1.24,ped_5,2.97,10.71,0.28
116.0,auto_flow_1.19,ped_1,2.99,10.76,0.28
116.0,auto_flow_1.19,ped_3,7.44,10.76,0.69
116.0,auto_flow_1.19,ped_5,6.94,10.76,0.65
116.0,bike_flow_1.24,ped_1,10.15,9.77,1.04
116.0,bike_flow_1.24,ped_3,13.36,9.77,1.37
116.0,bike_flow_1.24,ped_5,12.48,9.77,1.28
116.0,car_flow_1.24,ped_1,13.31,8.72,1.53
116.0,car_flow_1.24,ped_3,7.71,8.72,0.88
116.0,car_flow_1.24,ped_5,8.49,8.72,0.97
116.0,car_flow_2.20,ped_1,18.87,9.54,1.98
116.0,car_flow_2.20,ped_3,15.21,9.54,1.59
116.0,car_flow_2.20,ped_5,15.99,9.54,1.68
117.0,auto_flow_1.19,ped_1,9.18,10.47,0.88
117.0,auto_flow_1.19,ped_3,16.68,10.47,1.59
117.0,auto_flow_1.19,ped_5,15.86,10.47,1.51
117.0,bike_flow_1.24,ped_1,6.43,7.81,0.82
117.0,bike_flow_1.24,ped_3,6.99,7.81,0.9
117.0,bike_flow_1.24,ped_5,6.2,7.81,0.79
117.0,car_flow_1.24,ped_3,14.82,8.45,1.75
117.0,car_flow_1.24,ped_5,15.65,8.45,1.85
117.0,car_flow_1.25,ped_1,17.79,10.57,1.68
117.0,car_flow_2.20,ped_1,9.15,11.01,0.83
117.0,car_flow_2.20,ped_3,6.69,11.01,0.61
117.0,car_flow_2.20,ped_5,6.89,11.01,0.63
118.0,auto_flow_1.19,ped_1,17.89,9.85,1.82
118.0,bike_flow_1.24,ped_1,12.06,8.78,1.37
118.0,bike_flow_1.24,ped_3,3.63,8.78,0.41
118.0,bike_flow_1.24,ped_5,4.03,8.78,0.46
118.0,car_flow_1.25,ped_1,9.26,9.05,1.02
118.0,car_flow_1.25,ped_3,15.88,9.05,1.75
118.0,car_flow_1.25,ped_5,14.92,9.05,1.65
118.0,car_flow_2.20,ped_1,3.4,10.59,0.32
118.0,car_flow_2.20,ped_3,11.95,10.59,1.13
118.0,car_flow_2.20,ped_5,11.1,10.59,1.05
119.0,bike_flow_1.24,ped_3,12.04,11.11,1.08
119.0,bike_flow_1.24,ped_5,12.96,11.11,1.17
119.0,bike_flow_1.25,ped_1,16.38,9.1,1.8
119.0,car_flow_1.25,ped_1,7.2,9.13,0.79
119.0,car_flow_1.25,ped_3,8.13,9.13,0.89
119.0,car_flow_1.25,ped_5,7.21,9.13,0.79
119.0,car_flow_2.20,ped_1,10.39,9.6,1.08
120.0,bike_flow_1.25,ped_1,8.22,8.89,0.92
120.0,bike_flow_1.25,ped_3,18.16,8.89,2.04
120.0,bike_flow_1.25,ped_5,17.27,8.89,1.94
120.0,car_flow_1.25,ped_1,16.14,10.49,1.54
120.0,car_flow_1.25,ped_3,4.15,10.49,0.4
120.0,car_flow_1.25,ped_5,4.61,10.49,0.44
120.0,car_flow_2.20,ped_1,19.39,10.27,1.89
121.0,auto_flow_1.20,ped_3,13.63,10.02,1.36
121.0,auto_flow_1.20,ped_5,14.33,10.02,1.43
121.0,bike_flow_1.25,ped_1,8.17,9.37,0.87
121.0,bike_flow_1.25,ped_3,10.13,9.37,1.08
121.0,bike_flow_1.25,ped_5,9.31,9.37,0.99
121.0,car_flow_1.25,ped_3,11.66,9.93,1.17
121.0,car_flow_1.25,ped_5,12.45,9.93,1.25
121.0,car_flow_1.26,ped_1,12.66,9.47,1.34
122.0,auto_flow_1.20,ped_1,17.55,9.91,1.77
122.0,auto_flow_1.20,ped_3,6.99,9.91,0.7
122.0,auto_flow_1.20,ped_5,7.05,9.91,0.71
122.0,bike_flow_1.25,ped_1,16.22,8.98,1.81
122.0,bike_flow_1.25,ped_3,4.11,8.98,0.46
122.0,bike_flow_1.25,ped_5,3.75,8.98,0.42
122.0,car_flow_1.25,ped_3,19.25,9.0,2.14
122.0,car_flow_1.26,ped_1,6.5,8.94,0.73
122.0,car_flow_1.26,ped_3,18.11,8.94,2.03
122.0,car_flow_1.26,ped_5,17.21,8.94,1.93
122.0,car_flow_2.21,ped_3,19.44,9.86,1.97
123.0,auto_flow_1.20,ped_1,8.88,9.83,0.9
123.0,auto_flow_1.20,ped_3,12.2,9.83,1.24
123.0,auto_flow_1.20,ped_5,11.74,9.83,1.19
123.0,bike_flow_1.25,ped_3,6.94,8.88,0.78
123.0,bike_flow_1.25,ped_5,7.89,8.88,0.89
123.0,bike_flow_1.26,ped_1,12.94,8.13,1.59
123.0,car_flow_1.26,ped_1,10.57,8.68,1.22
123.0,car_flow_1.26,ped_3,10.71,8.68,1.23
123.0,car_flow_1.26,ped_5,10.05,8.68,1.16
123.0,car_flow_2.21,ped_3,9.43,10.23,0.92
123.0,car_flow_2.21,ped_5,10.35,10.23,1.01
124.0,auto_flow_1.20,ped_1,3.51,10.59,0.33
124.0,bike_flow_1.25,ped_3,15.5,9.27,1.67
124.0,bike_flow_1.25,ped_5,15.66,9.27,1.69
124.0,bike_flow_1.26,ped_1,6.89,7.83,0.88
124.0,car_flow_1.26,ped_1,19.37,9.0,2.15
124.0,car_flow_1.26,ped_3,2.48,9.0,0.28
124.0,car_flow_1.26,ped_5,3.32,9.0,0.37
124.0,car_flow_2.21,ped_1,16.2,10.36,1.56
124.0,car_flow_2.21,ped_3,6.46,10.36,0.62
124.0,car_flow_2.21,ped_5,7.25,10.36,0.7
125.0,auto_flow_1.20,ped_1,11.57,10.73,1.08
125.0,auto_flow_1.21,ped_3,11.6,10.77,1.08
125.0,auto_flow_1.21,ped_5,12.03,10.77,1.12
125.0,bike_flow_1.26,ped_1,11.03,10.49,1.05
125.0,bike_flow_1.26,ped_3,11.64,10.49,1.11
125.0,bike_flow_1.26,ped_5,11.81,10.49,1.13
125.0,car_flow_1.26,ped_3,8.68,9.67,0.9
125.0,car_flow_1.26,ped_5,8.91,9.67,0.92
125.0,car_flow_1.27,ped_1,9.83,8.36,1.18
125.0,car_flow_2.21,ped_1,7.42,10.23,0.73
125.0,car_flow_2.21,ped_3,14.66,10.23,1.43
125.0,car_flow_2.21,ped_5,15.0,10.23,1.47
126.0,auto_flow_1.21,ped_3,4.92,10.23,0.48
126.0,auto_flow_1.21,ped_5,5.85,10.23,0.57
126.0,bike_flow_1.26,ped_3,2.57,9.59,0.27
126.0,bike_flow_1.26,ped_5,3.27,9.59,0.34
126.0,car_flow_1.26,ped_3,19.69,11.11,1.77
126.0,car_flow_1.26,ped_5,19.79,11.11,1.78
126.0,car_flow_1.27,ped_1,7.39,10.21,0.72
126.0,car_flow_1.27,ped_3,17.83,10.21,1.75
126.0,car_flow_1.27,ped_5,17.94,10.21,1.76
126.0,car_flow_2.21,ped_1,4.39,10.65,0.41
126.0,car_flow_2.22,ped_3,18.23,11.26,1.62
126.0,car_flow_2.22,ped_5,18.51,11.26,1.64
127.0,auto_flow_1.21,ped_1,12.91,10.19,1.27
127.0,auto_flow_1.21,ped_3,11.05,10.19,1.08
127.0,auto_flow_1.21,ped_5,10.91,10.19,1.07
127.0,bike_flow_1.26,ped_13,15.46,10.81,1.43
127.0,bike_flow_1.26,ped_3,9.04,10.81,0.84
127.0,bike_flow_1.26,ped_5,9.86,10.81,0.91
127.0,car_flow_1.27,ped_1,15.15,9.05,1.67
127.0,car_flow_1.27,ped_3,8.85,9.05,0.98
127.0,car_flow_1.27,ped_5,8.44,9.05,0.93
127.0,car_flow_2.21,ped_1,12.43,9.99,1.24
127.0,car_flow_2.22,ped_13,16.57,10.7,1.55
127.0,car_flow_2.22,ped_3,8.4,10.7,0.79
127.0,car_flow_2.22,ped_5,9.44,10.7,0.88
128.0,auto_flow_1.21,ped_1,4.41,10.4,0.42
128.0,auto_flow_1.22,ped_13,2.68,10.01,0.27
128.0,bike_flow_1.26,ped_13,6.83,8.93,0.77
128.0,bike_flow_1.26,ped_3,17.89,8.93,2.0
128.0,bike_flow_1.26,ped_5,18.54,8.93,2.08
128.0,bike_flow_1.27,ped_1,7.09,11.5,0.62
128.0,car_flow_1.27,ped_3,2.43,10.46,0.23
128.0,car_flow_1.27,ped_5,2.99,10.46,0.29
128.0,car_flow_2.22,ped_3,5.6,9.64,0.58
128.0,car_flow_2.22,ped_5,5.42,9.64,0.56
129.0,auto_flow_1.21,ped_1,7.54,10.83,0.7
129.0,auto_flow_1.22,ped_13,10.25,10.53,0.97
129.0,auto_flow_1.22,ped_3,11.26,10.53,1.07
129.0,auto_flow_1.22,ped_5,11.82,10.53,1.12
129.0,bike_flow_1.27,ped_1,10.88,10.9,1.0
129.0,bike_flow_1.27,ped_3,15.61,10.9,1.43
129.0,bike_flow_1.27,ped_5,14.97,10.9,1.37
129.0,car_flow_1.27,ped_13,11.06,8.87,1.25
129.0,car_flow_1.27,ped_3,10.77,8.87,1.21
129.0,car_flow_1.27,ped_5,11.4,8.87,1.28
129.0,car_flow_1.28,ped_1,11.71,11.2,1.05
129.0,car_flow_2.22,ped_1,11.53,10.47,1.1
129.0,car_flow_2.22,ped_3,14.12,10.47,1.35
129.0,car_flow_2.22,ped_5,13.5,10.47,1.29
130.0,auto_flow_1.22,ped_13,19.14,10.59,1.81
130.0,auto_flow_1.22,ped_3,4.88,10.59,0.46
130.0,auto_flow_1.22,ped_5,4.81,10.59,0.45
130.0,bike_flow_1.27,ped_3,5.16,10.64,0.49
130.0,bike_flow_1.27,ped_5,4.54,10.64,0.43
130.0,car_flow_1.27,ped_13,6.48,10.86,0.6
130.0,car_flow_1.28,ped_1,6.64,10.7,0.62
130.0,car_flow_2.22,ped_1,3.36,10.93,0.31
130.0,car_flow_2.23,ped_13,2.61,11.28,0.23
130.0,car_flow_2.23,ped_3,18.65,11.28,1.65
130.0,car_flow_2.23,ped_5,19.25,11.28,1.71
131.0,auto_flow_1.22,ped_1,15.35,10.78,1.42
131.0,auto_flow_1.22,ped_3,12.22,10.78,1.13
131.0,auto_flow_1.22,ped_5,11.61,10.78,1.08
131.0,bike_flow_1.27,ped_13,11.8,11.49,1.03
131.0,bike_flow_1.27,ped_15,18.22,11.49,1.59
131.0,bike_flow_1.27,ped_3,6.81,11.49,0.59
131.0,bike_flow_1.27,ped_5,7.42,11.49,0.65
131.0,car_flow_1.28,ped_1,14.95,10.72,1.39
131.0,car_flow_1.28,ped_3,12.83,10.72,1.2
131.0,car_flow_1.28,ped_5,12.19,10.72,1.14
131.0,car_flow_2.22,ped_1,8.89,10.34,0.86
131.0,car_flow_2.23,ped_13,10.19,10.96,0.93
